기준분기,상권구분,상권지역,서비스업종,분기매출,분기당_매출건수,주중_매출금액,주말_매출금액
4,골목상권,금호삼성래미안아파트,시계및귀금속,8943282,15,1823093,7120189
4,골목상권,둔촌동역 1번(한산중학교),시계및귀금속,4654952,108,4538104,116848
4,골목상권,신월2동주민센터,가구,20000000,24,0,20000000
4,골목상권,화곡역 4번,시계및귀금속,1406294,10,0,1406294
4,골목상권,화곡2동주민센터,가구,29445225,64,14880074,14565151
4,골목상권,화원중학교,시계및귀금속,13567388,64,9606865,3960523
4,골목상권,화양사거리,시계및귀금속,18516209,153,10022605,8493604
4,골목상권,곰달래도서관,시계및귀금속,58926228,168,33658470,25267758
4,골목상권,구의역 4번,시계및귀금속,57763425,219,35819778,21943647
4,골목상권,동대부고,가전제품,503824539,1644,456718063,47106476
4,골목상권,창신역 1번,시계및귀금속,189183,22,189183,0
4,골목상권,대흥역 2번,시계및귀금속,238824293,768,154196821,84627472
4,골목상권,체부동홍종문가옥,시계및귀금속,23919206,120,23919206,0
4,골목상권,종로5가역 4번,시계및귀금속,25120643,86,25120643,0
4,골목상권,신방화역 2번,가구,51634183,63,29595203,22038980
4,골목상권,능동우편취급국,가구,75623486,124,43533257,32090229
4,골목상권,명지대학교,시계및귀금속,24934453,179,14549937,10384516
4,골목상권,장안제일시장,시계및귀금속,6744616,30,6744616,0
4,골목상권,송파나루역 2번,시계및귀금속,11075754,120,10908648,167106
4,골목상권,해방촌 남동측,시계및귀금속,33370652,60,28827174,4543478
4,골목상권,언주역 6번,가구,814636095,133,814636095,0
4,골목상권,묘곡초등학교(고덕아이파크아파트),시계및귀금속,6251959,147,6070516,181443
4,골목상권,논현2동주민센터,시계및귀금속,158820430,123,104480795,54339635
4,골목상권,신월2동주민센터,시계및귀금속,51237823,1018,43960999,7276824
4,골목상권,보라매역 2번,시계및귀금속,3266666,167,3266666,0
4,골목상권,석촌역 6번,시계및귀금속,48174193,111,48174193,0
4,골목상권,당곡중학교,시계및귀금속,13572995,90,7434961,6138034
4,골목상권,대림썬프라자,시계및귀금속,9771273,25,8162913,1608360
4,골목상권,우리은행응암동지점,시계및귀금속,43439128,570,35840062,7599066
4,골목상권,금천구청역 1번 출입구,시계및귀금속,46158218,239,41562396,4595822
4,골목상권,봉천역 6번,시계및귀금속,18000000,8,0,18000000
4,골목상권,상도역 5번,시계및귀금속,25762320,136,22648495,3113825
4,골목상권,석수역 1번 출입구,시계및귀금속,390004,8,390004,0
4,골목상권,남구로역 2번,시계및귀금속,10291267,108,8914863,1376404
4,골목상권,그라운드 고척,시계및귀금속,30202703,50,15202703,15000000
4,골목상권,난우초등학교,가구,35141521,104,26328772,8812749
4,골목상권,관악구신사동주민센터,가전제품,18425884,224,11545891,6879993
4,골목상권,문정초등학교,시계및귀금속,2036048,10,2036048,0
4,골목상권,동대문역 1번,시계및귀금속,7313560,51,5309060,2004500
4,골목상권,남구로역 2번,가구,11781155,52,11781155,0
4,골목상권,문정역 2번,시계및귀금속,34317820,164,34226936,90884
4,골목상권,신림역 8번,가구,1203904173,2835,749014940,454889233
4,골목상권,성자초등학교,시계및귀금속,297000000,522,297000000,0
4,골목상권,신정네거리역 2번,가구,34880621,100,34880621,0
4,골목상권,신풍역 6번(신길6동공영주차장),가구,46788095,202,39953315,6834780
4,골목상권,선일여고,시계및귀금속,2832755,12,2832755,0
4,골목상권,대동초등학교,가구,60544176,306,42243669,18300507
4,골목상권,사당역 10번,시계및귀금속,225462529,403,221859198,3603331
4,발달상권,가산디지털단지,부동산중개업,17506221,5,17506221,0
4,발달상권,군자역,가구,4972202469,4945,2513730440,2458472029
4,발달상권,사당역(사당),부동산중개업,62552773,3846,59027349,3525424
4,발달상권,사당역(사당),시계및귀금속,9846408,336,9568413,277995
4,발달상권,오류동역,시계및귀금속,109851169,630,83625658,26225511
4,발달상권,마들역,시계및귀금속,17579230,189,9403283,8175947
4,발달상권,구산역,시계및귀금속,63050708,258,51610147,11440561
4,골목상권,강동구립성내도서관,시계및귀금속,5047198,10,4946254,100944
4,발달상권,구파발역,시계및귀금속,664391449,652,547038721,117352728
4,발달상권,용산전자상가(용산역),가전제품,1.86E+11,527380,1.12E+11,74730468483
4,골목상권,서울지방병무청,가구,187016200,261,187016200,0
4,골목상권,신대방역 4번,시계및귀금속,25425118,56,25340217,84901
4,발달상권,종로3가역,시계및귀금속,2.32E+11,361899,1.84E+11,47809212416
4,발달상권,금호역,시계및귀금속,84395174,425,55351591,29043583
4,발달상권,장안동사거리,시계및귀금속,15441804,827,13580220,1861584
4,발달상권,양재천카페거리,가구,14091000000,81162,8686924882,5404075118
4,발달상권,연신내역,가전제품,53150027,951,39966662,13183365
4,발달상권,언주역(차병원),가구,395037931,54,342000000,53037931
4,발달상권,압구정역,시계및귀금속,2126754828,28798,991297239,1135457589
4,발달상권,미아사거리,시계및귀금속,1174946732,3090,771030695,403916037
4,발달상권,공릉역,시계및귀금속,21499739,42,14028198,7471541
4,발달상권,영등포역(영등포),가구,1352875596,3399,716112488,636763108
4,발달상권,영등포역(영등포),시계및귀금속,10775953524,79707,5973240744,4802712780
4,발달상권,한성대입구역,가구,224051792,108,203748133,20303659
4,발달상권,본서부병원,가전제품,1379822597,4016,967384645,412437952
4,발달상권,인사동,시계및귀금속,1217553380,28180,448583335,768970045
4,발달상권,서대문역,시계및귀금속,19724506,163,19666451,58055
4,발달상권,"신촌역(신촌역, 신촌로터리)",시계및귀금속,380125297,1785,371348071,8777226
4,발달상권,상봉역,가전제품,1237248484,2589,678897367,558351117
4,발달상권,성수대교남단,가구,297125793,197,183999492,113126301
4,발달상권,명동(명동거리),시계및귀금속,1845557520,3474,1836187985,9369535
4,발달상권,서촌(경복궁역),가전제품,227782536,321,227782536,0
4,발달상권,건대입구역(건대),시계및귀금속,484588141,3190,272365542,212222599
4,발달상권,홍대입구역(홍대),시계및귀금속,95879573,729,71888456,23991117
4,발달상권,용산전자상가(용산역),시계및귀금속,174000000,239,153099621,20900379
4,발달상권,상수역(홍대),부동산중개업,521293644,39574,362300692,158992952
4,발달상권,천호역,가구,325600109,1051,158276572,167323537
4,발달상권,종로3가역,가전제품,6077831,167,4562877,1514954
4,발달상권,홍대입구역(홍대),가전제품,17479616,12,17479616,0
4,발달상권,등촌역,가구,2108182897,2432,1061792325,1046390572
4,발달상권,동대문역,시계및귀금속,31295083,59,8504554,22790529
4,발달상권,장한평역(장한평),가구,15000000,38,15000000,0
4,발달상권,구의사거리,시계및귀금속,25296637,140,19911064,5385573
4,발달상권,굽은다리역,시계및귀금속,67789832,132,41846777,25943055
4,발달상권,구의역,시계및귀금속,34769231,354,33010396,1758835
4,발달상권,중림동,가전제품,18589826,26,16727672,1862154
4,발달상권,코엑스,가전제품,1364810577,4605,947592304,417218273
4,발달상권,명일역,시계및귀금속,57483982,532,53104501,4379481
4,발달상권,아차산역,가전제품,381735504,1332,294852273,86883231
4,발달상권,오목교역,시계및귀금속,1025204622,974,978805559,46399063
4,발달상권,가락시장역,가전제품,6966250,12,6966250,0
4,발달상권,신대방삼거리역,시계및귀금속,22013311,333,15990016,6023295
4,발달상권,오목교역,가구,161149280,79,161149280,0
4,발달상권,오금역,가구,176802777,101,176802777,0
4,발달상권,목동사거리,가전제품,4233848201,5676,1888643001,2345205200
4,발달상권,강남역,가구,92871247,288,92871247,0
4,발달상권,논현역,시계및귀금속,164598012,235,137243028,27354984
4,전통시장,영림시장,시계및귀금속,27334683,220,9613524,17721159
4,발달상권,학동사거리,가구,38093822,663,38093822,0
4,발달상권,신용산역(용산역),가구,5732000000,4198,2855729465,2876270535
4,전통시장,공릉동 도깨비시장,가구,21683518,102,19952908,1730610
4,전통시장,강북종합전통시장(강북종합골목시장),시계및귀금속,1837800,57,1797320,40480
4,전통시장,청량리수산시장,가구,411511432,802,353488052,58023380
4,발달상권,독산동,시계및귀금속,218354939,1300,165180938,53174001
4,전통시장,방학동도깨비시장,시계및귀금속,65941383,424,54423935,11517448
4,발달상권,석촌역(석촌호수),시계및귀금속,10609317,91,10402952,206365
4,발달상권,개봉동 현대아파트,가구,38641861,291,38641861,0
4,전통시장,영천시장,시계및귀금속,58541341,262,53488959,5052382
4,발달상권,선정릉역,가구,120294744,106,102781267,17513477
4,발달상권,남부터미널역,가전제품,2765634765,9504,2612745739,152889026
4,발달상권,보라매역,시계및귀금속,1536089,68,1479822,56267
4,골목상권,먹골역 5번,시계및귀금속,29337447,155,27728638,1608809
4,전통시장,우림시장,시계및귀금속,109923343,451,86598908,23324435
4,골목상권,서일대학교,시계및귀금속,65358737,303,43294840,22063897
4,골목상권,중화역 4번,가구,15795587,89,11514236,4281351
4,전통시장,풍납시장,시계및귀금속,40013142,175,17932014,22081128
4,골목상권,연천초등학교,시계및귀금속,3920703,93,3477290,443413
4,전통시장,대조시장,가구,5833774,67,4831244,1002530
4,전통시장,충신시장,가전제품,41917266,291,41917266,0
4,골목상권,종암경찰서,시계및귀금속,91346680,322,32978796,58367884
4,전통시장,제일시장,시계및귀금속,390099022,2184,231934240,158164782
4,골목상권,상봉역 4번,가구,176083850,230,86762245,89321605
4,전통시장,뚝섬역상점가,시계및귀금속,3560192,127,3560192,0
4,골목상권,청량초등학교,가구,55811852,160,6691644,49120208
4,골목상권,응암3동주민센터,가구,46036946,121,35172810,10864136
4,전통시장,"중곡제일시장(중곡제일골목시장, 광성시장)",시계및귀금속,69408203,218,61529635,7878568
4,전통시장,공항시장,시계및귀금속,91035111,26,91035111,0
4,골목상권,면목동우체국,시계및귀금속,1811806,18,1811806,0
4,골목상권,상신초등학교입구,시계및귀금속,116856,23,116856,0
4,전통시장,고분다리전통시장,시계및귀금속,16736732,44,16736732,0
4,전통시장,성내전통시장,시계및귀금속,6666667,77,4242425,2424242
4,골목상권,성원중학교,가구,277823948,68,260000000,17823948
4,골목상권,사근동살곶이상점가,시계및귀금속,5522613,317,5522613,0
4,골목상권,KB국민은행 망원동지점,가구,5817147,72,4524448,1292699
4,전통시장,용산용문시장,시계및귀금속,4294042,44,4294042,0
4,전통시장,관악신사시장,가구,1876503,57,0,1876503
4,전통시장,낙원시장(낙원지하시장(대일상가)),가전제품,1539168614,10543,1194426894,344741720
4,전통시장,도곡시장,시계및귀금속,570725569,590,442352477,128373092
4,관광특구,동대문패션타운 관광특구,가구,3901380835,13704,2951508628,949872207
4,골목상권,성원중학교,가전제품,280211769,403,277763828,2447941
4,관광특구,강남 마이스 관광특구,가전제품,1364810577,4605,947592304,417218273
4,골목상권,성원중학교,시계및귀금속,73437663,184,69606925,3830738
4,골목상권,푸른들청소년도서관,가구,38964209,98,18420077,20544132
4,골목상권,마포구청역 4번,가전제품,12370045921,3882,7423313969,4946731952
4,골목상권,마천역(마천초등학교),가구,99150338,367,88592440,10557898
4,골목상권,경리단길남측,시계및귀금속,15887939,273,12600779,3287160
4,골목상권,등촌1동주민센터,가구,1072565936,1048,641303165,431262771
4,골목상권,남구로역 5번,시계및귀금속,180475766,413,139642608,40833158
4,골목상권,미아사거리역 3번,가구,4710946,5,4710946,0
4,골목상권,화곡초등학교,시계및귀금속,2720247,120,1898506,821741
4,골목상권,개봉1동주민센터,가전제품,23005540,92,17002770,6002770
4,골목상권,용산구청,시계및귀금속,19542559,193,19542559,0
4,골목상권,신방화역 2번,가전제품,5021283134,3124,3048676449,1972606685
4,골목상권,모래내우체국,가전제품,10876435343,3862,6275814264,4600621079
4,골목상권,천호공원(해공체육문화센터),가구,4678230,48,4678230,0
4,골목상권,금천구립가산도서관,시계및귀금속,1336226,57,1145336,190890
4,골목상권,상계2동주민센터,가구,36290988,77,30790038,5500950
4,골목상권,도봉산입구,시계및귀금속,82217643,301,57853639,24364004
4,골목상권,신대방역 3번,부동산중개업,1425285,282,1266920,158365
4,골목상권,덕의초등학교,시계및귀금속,15237288,111,15099019,138269
4,골목상권,자양동우체국,시계및귀금속,1176100,34,1176100,0
4,골목상권,남천초등학교,시계및귀금속,13619047,30,13619047,0
4,골목상권,구로4동주민센터,시계및귀금속,1466458,24,249610,1216848
4,골목상권,방학역 1번,시계및귀금속,21582865,69,17108063,4474802
4,골목상권,구로초등학교,시계및귀금속,15372357,47,8462560,6909797
4,골목상권,계상초등학교,시계및귀금속,13025408,56,11371761,1653647
4,골목상권,푸른동산공원,시계및귀금속,39000000,49,39000000,0
4,골목상권,마천1치안센터,가전제품,38676093,165,36166261,2509832
4,골목상권,문성초등학교,시계및귀금속,17503991,75,8634558,8869433
4,골목상권,남성역 1번,시계및귀금속,8607537,80,8462691,144846
4,골목상권,봉천역 4번(봉천110안전센터),가구,134000000,538,88282353,45717647
